Company,Date,Open,High,Low,Close,Adj Close,Volume,PctChange
PFE,2/8/18,35,35.169998,33.599998,33.630001,33.630001,43501700,-8.688571345
PFE,2/9/18,34.189999,34.43,33.200001,34.16,34.16,47297700,-7.249529881
PFE,2/12/18,34.450001,34.869999,34.029999,34.66,34.66,36758700,-5.891941032
PFE,2/13/18,34.57,35.029999,34.41,34.939999,34.939999,20455000,-5.131693992
PFE,2/14/18,34.700001,35.34,34.560001,35.189999,35.189999,23239800,-4.452899568
PFE,2/15/18,35.369999,35.73,35.080002,35.709999,35.709999,21431100,-3.041007166
PFE,2/16/18,35.759998,36.66,35.68,36.259998,36.259998,26242500,-1.547662148
PFE,2/20/18,36.02,36.490002,35.880001,36.009998,36.009998,25808700,-2.226456572
PFE,2/21/18,35.970001,36.59,35.73,35.759998,35.759998,24546800,-2.905250996
PFE,2/22/18,35.869999,36.150002,35.610001,35.740002,35.740002,22754700,-2.959543689
PFE,2/23/18,35.93,36.299999,35.830002,36.259998,36.259998,17020900,-1.547662148
PFE,2/26/18,36.290001,37.209999,36.209999,37.09,37.09,24105600,0.705940771
PFE,2/27/18,37.07,37.240002,36.740002,36.799999,36.799999,22336900,-0.081463476
PFE,2/28/18,37.029999,37.279999,36.310001,36.310001,36.310001,26907900,-1.411895117
UTX,2/1/18,136.990005,139,136.520004,138.320007,137.555801,4200300,0
UTX,2/2/18,137.440002,137.940002,134.399994,134.610001,133.866302,4684700,-2.682190437
UTX,2/5/18,133.479996,134.139999,125.900002,127.239998,126.53701,6913000,-8.010416743
UTX,2/6/18,124.160004,129.809998,123.25,129.809998,129.092819,8672800,-6.152406427
UTX,2/7/18,129.389999,133.339996,129.059998,131.970001,131.240891,7906400,-4.590808038
UTX,2/8/18,131.850006,132.360001,127.370003,127.480003,126.775696,7357500,-7.836902437
UTX,2/9/18,129.149994,130.039993,122.209999,125.029999,124.339226,12116600,-9.6081603
UTX,2/12/18,123.07,128.520004,123,127.379997,126.676239,9548300,-7.909202896
UTX,2/13/18,126.360001,126.959999,124.970001,125.769997,125.075134,5067500,-9.073170449
UTX,2/14/18,124.980003,126.800003,123.949997,126.699997,125.999992,6949700,-8.400816521
UTX,2/15/18,127.989998,130.039993,127.790001,130,130,4556700,-6.01504235
UTX,2/16/18,129.940002,131.009995,128.919998,129.259995,129.259995,4784700,-6.550037263
UTX,2/20/18,128.75,129.270004,125.879997,126.459999,126.459999,4634900,-8.574325766
UTX,2/21/18,126.730003,131.210007,126.480003,129.259995,129.259995,7766100,-6.550037263
UTX,2/22/18,130.800003,134.589996,130.800003,133.580002,133.580002,8072800,-3.426839763
UTX,2/23/18,134.580002,134.919998,131.380005,133.149994,133.149994,4604600,-3.737718868
UTX,2/26/18,133.820007,135.639999,133.759995,135.470001,135.470001,4750400,-2.060443794
UTX,2/27/18,135.639999,136.240005,133.880005,133.910004,133.910004,4309900,-3.188261117
UTX,2/28/18,134.119995,138.5,134,134.740005,134.740005,9229700,-2.588202587
V,2/1/18,124.739998,126.260002,124.099998,125.720001,125.501503,11169700,0
V,2/2/18,123.720001,123.720001,120.699997,120.910004,120.699867,13937700,-3.82596004
V,2/5/18,118.699997,121.129997,115.010002,116.269997,116.067924,16623900,-7.516706908
V,2/6/18,115.199997,120.300003,113.25,119.970001,119.761497,19053300,-4.573655707
V,2/7/18,120.089996,122.459999,119.209999,119.650002,119.442055,9294000,-4.828188794
V,2/8/18,119.529999,119.82,113.540001,113.860001,113.662117,12673400,-9.433662031
V,2/9/18,114.550003,117.209999,111.019997,116.32,116.117844,17695500,-7.476933603
V,2/12/18,117.790001,118.839996,116.879997,118.470001,118.264107,11526300,-5.766783282
V,2/13/18,117.849998,118.800003,117.129997,118.349998,118.14431,7803900,-5.862235874
V,2/14/18,117.620003,120.949997,117.5,120.830002,120.620003,9206400,-3.889595101
V,2/15/18,121.699997,122.309998,119.970001,122.279999,122.279999,6921300,-2.736240831
V,2/16/18,121.629997,122.989998,121.57,121.849998,121.849998,6371400,-3.078271531
V,2/20/18,121.349998,123.050003,121.019997,122.010002,122.010002,6182800,-2.951001408
V,2/21/18,122.050003,122.830002,120.410004,120.43,120.43,7676100,-4.207764045
V,2/22/18,120.669998,121.379997,119.620003,120.379997,120.379997,4994000,-4.247537351
V,2/23/18,121.57,122.959999,121.220001,122.93,122.93,5036900,-2.219218086
V,2/26/18,123.580002,124.599998,123.32,124.589996,124.589996,6270500,-0.898826751
V,2/27/18,124.699997,125.300003,123.349998,123.370003,123.370003,7287200,-1.869231611
V,2/28/18,123.650002,124.980003,122.879997,122.940002,122.940002,6780900,-2.211262311
WMT,2/1/18,105.959999,106.559998,105.18,105.519997,105.519997,6386800,0
WMT,2/2/18,105.150002,106.470001,104.150002,104.480003,104.480003,9253100,-0.98558949
WMT,2/5/18,103.400002,104.610001,97.089996,100.089996,100.089996,12561600,-5.145944991
WMT,2/6/18,97.639999,101.080002,97.25,100.900002,100.900002,16413800,-4.378312293
WMT,2/7/18,100.5,104.589996,100.010002,102.849998,102.849998,11165200,-2.530325129
WMT,2/8/18,103.230003,103.480003,100,100.019997,100.019997,13975100,-5.21228218
WMT,2/9/18,100.529999,101.099998,96.43,99.370003,99.370003,14184600,-5.828273479
WMT,2/12/18,100.129997,100.449997,98.800003,99.550003,99.550003,9135100,-5.657689698
WMT,2/13/18,99.330002,101.220001,99.330002,100.980003,100.980003,6622800,-4.302496332
WMT,2/14/18,100.860001,102.25,100.209999,101.699997,101.699997,7307600,-3.620166896
WMT,2/15/18,102.550003,103.639999,101.830002,103.230003,103.230003,7494900,-2.170199076
WMT,2/16/18,103.089996,104.940002,101.980003,104.779999,104.779999,16064300,-0.70128698
WMT,2/20/18,96.989998,97.940002,94.099998,94.110001,94.110001,52088500,-10.81311251
WMT,2/21/18,95.110001,95.339996,91.239998,91.519997,91.519997,49503700,-13.26762737
WMT,2/22/18,91.43,93.389999,91.309998,92.769997,92.769997,20365000,-12.08301778
WMT,2/23/18,92.879997,93.489998,91.760002,92.889999,92.889999,12791500,-11.96929337
WMT,2/26/18,92.900002,93.800003,92.220001,93.120003,93.120003,14699300,-11.75132141
WMT,2/27/18,93.629997,93.720001,91.510002,91.519997,91.519997,13376100,-13.26762737
WMT,2/28/18,92,92.099998,90,90.010002,90.010002,14143700,-14.69863101
XOM,2/1/18,87.5,89.25,87.349998,89.07,88.168411,17971000,0
XOM,2/2/18,85.129997,86.010002,83,84.529999,83.674362,29822100,-5.097115752
XOM,2/5/18,83.279999,83.989998,78.129997,79.720001,78.913055,30452700,-10.4973605
XOM,2/6/18,78.510002,80.349998,76.900002,78.349998,77.556923,36262800,-12.03547996
XOM,2/7/18,78.440002,79.410004,76.919998,76.940002,76.161194,21994500,-13.61850006
XOM,2/8/18,77.440002,77.580002,76.029999,76.07,75.300003,25650800,-14.59526215
XOM,2/9/18,76.25,76.480003,73.900002,75.779999,75.779999,29491600,-14.92084989
XOM,2/12/18,77.050003,77.620003,75.839996,76.419998,76.419998,19340400,-14.20231503
XOM,2/13/18,76.099998,76.75,75.730003,76.300003,76.300003,11926600,-14.33703492
XOM,2/14/18,75.790001,76.660004,75.169998,76.459999,76.459999,17188400,-14.15740541
XOM,2/15/18,76.620003,76.699997,75.449997,76.209999,76.209999,14432400,-14.43808353
XOM,2/16/18,76.150002,77.120003,75.849998,76.540001,76.540001,13722400,-14.06758617
XOM,2/20/18,76.470001,77.470001,75.459999,75.75,75.75,13387300,-14.95453014
XOM,2/21/18,75.82,76.440002,74.870003,74.889999,74.889999,11715000,-15.92006399
XOM,2/22/18,75.300003,76.839996,75.190002,75.860001,75.860001,14020200,-14.83103065
XOM,2/23/18,76.089996,77.620003,75.949997,77.529999,77.529999,13378800,-12.95610307
XOM,2/26/18,77.739998,78.93,77.559998,78.839996,78.839996,16940400,-11.48535309
XOM,2/27/18,79,79.870003,77.5,77.5,77.5,14629500,-12.98978332
XOM,2/28/18,78.160004,78.25,75.699997,75.739998,75.739998,17087800,-14.96575951
CVX,2/1/18,125.599998,125.629997,124.059998,125.57,124.332306,7844500,0
CVX,2/2/18,123.949997,123.949997,117.639999,118.580002,117.411209,13182600,-5.566614637
CVX,2/5/18,116.989998,118.300003,108.019997,112.620003,111.509956,15414700,-10.31297045
CVX,2/6/18,111.199997,117.629997,110.760002,117.18,116.025009,18416300,-6.681532213
CVX,2/7/18,117.400002,119.269997,115.230003,115.290001,114.153633,11535700,-8.186667994
CVX,2/8/18,115.169998,115.889999,112.209999,112.300003,111.193108,9927500,-10.56780839
CVX,2/9/18,113.339996,114.620003,109.5,113.5,112.381279,10922400,-9.612168512
CVX,2/12/18,114.800003,115.849998,112.910004,113.980003,112.856552,8358200,-9.229909214
CVX,2/13/18,113.339996,113.610001,111.860001,113.290001,112.173347,7065900,-9.779405113
CVX,2/14/18,112.5,114.050003,111.400002,113.629997,112.509995,7031900,-9.508642988
CVX,2/15/18,112.860001,113.019997,110.839996,112.529999,112.529999,5405000,-10.38464681
CVX,2/16/18,112.349998,112.940002,111.209999,112.139999,112.139999,5950400,-10.69523055
CVX,2/20/18,112.279999,112.760002,110.580002,110.980003,110.980003,6810900,-11.61901489
CVX,2/21/18,111.139999,112.059998,109.059998,109.059998,109.059998,6892300,-13.14804651
CVX,2/22/18,109.550003,111.440002,108.900002,109.889999,109.889999,8176700,-12.48705981
CVX,2/23/18,110.459999,112.739998,110.25,112.589996,112.589996,6460200,-10.33686709
CVX,2/26/18,113.18,114.660004,112.849998,114.599998,114.599998,7405800,-8.736164689
CVX,2/27/18,114.870003,116.050003,113.610001,113.610001,113.610001,6059700,-9.524567174
CVX,2/28/18,115.019997,115.459999,111.879997,111.919998,111.919998,7441000,-10.87043243
DIS,2/1/18,108.620003,110.650002,107.360001,110.489998,110.489998,9518900,0
DIS,2/2/18,109.949997,110.580002,108.449997,108.699997,108.699997,9947700,-1.620057048
DIS,2/5/18,107.099998,108.629997,104.010002,104.699997,104.699997,15107900,-5.240294239
DIS,2/6/18,102.879997,106.199997,101.760002,106.169998,106.169998,17765100,-3.909856166
DIS,2/7/18,107.830002,108.029999,104.410004,104.760002,104.760002,12445000,-5.185986156
DIS,2/8/18,105.470001,105.82,101.190002,101.349998,101.349998,12667500,-8.272241982
DIS,2/9/18,102.550003,103.75,100.260002,103.089996,103.089996,12479700,-6.697440614
DIS,2/12/18,103.93,104.639999,102.099998,103.389999,103.389999,9584700,-6.425920109
DIS,2/13/18,102.639999,104.309998,102.400002,104.120003,104.120003,8447900,-5.765223201
DIS,2/14/18,103.489998,104.760002,102.690002,104.599998,104.599998,7425700,-5.330799264
DIS,2/15/18,105.360001,105.57,103.93,105.18,105.18,6494700,-4.805863061
DIS,2/16/18,105.190002,107.349998,105.190002,106.529999,106.529999,8746400,-3.584033914
DIS,2/20/18,106.370003,107.57,105.519997,105.980003,105.980003,6734500,-4.081812908
DIS,2/21/18,106,106.910004,105.019997,105.050003,105.050003,6743300,-4.923518055
DIS,2/22/18,105.309998,106.010002,104.93,105.239998,105.239998,4462200,-4.751561313
DIS,2/23/18,105.75,107.360001,105.43,107.25,107.25,6101100,-2.932390315
DIS,2/26/18,108,109.809998,107.669998,109.809998,109.809998,8138200,-0.615440322
DIS,2/27/18,108,108.160004,104.849998,104.870003,104.870003,14179600,-5.086428728
DIS,2/28/18,105.449997,105.57,103.139999,103.160004,103.160004,10760800,-6.634079222
GE,2/1/18,16.059999,16.110001,15.92,16.02,15.88851,52824000,0
GE,2/2/18,15.89,15.93,15.6,15.64,15.511628,82294800,-2.372034956
GE,2/5/18,15.48,15.63,14.91,14.91,14.78762,123241600,-6.928838951
GE,2/6/18,14.82,15.34,14.71,15.27,15.144666,126819900,-4.68164794
GE,2/7/18,15.31,15.52,15.25,15.25,15.124829,76007200,-4.806491885
GE,2/8/18,15.19,15.21,14.45,14.45,14.331395,138636100,-9.800249688
GE,2/9/18,14.69,15.03,14.23,14.94,14.817373,129055800,-6.741573034
GE,2/12/18,15.06,15.14,14.78,14.82,14.698359,75582400,-7.490636704
GE,2/13/18,14.74,14.79,14.53,14.67,14.54959,73700300,-8.426966292
GE,2/14/18,14.69,15.03,14.64,14.9,14.777701,85912000,-6.991260924
GE,2/15/18,14.93,15.14,14.77,14.85,14.728113,54885000,-7.303370787
GE,2/16/18,14.85,15.23,14.81,15.05,14.926471,64724800,-6.054931336
GE,2/20/18,14.92,14.97,14.62,14.74,14.619015,61665700,-7.990012484
GE,2/21/18,14.71,14.73,14.45,14.49,14.371067,98111500,-9.550561798
GE,2/22/18,14.53,15.07,14.49,14.62,14.5,78497200,-8.739076155
GE,2/23/18,14.53,14.67,14.49,14.49,14.49,52912600,-9.550561798
GE,2/26/18,14.39,14.68,13.95,14.65,14.65,145220600,-8.551810237
GE,2/27/18,14.67,15.18,14.5,14.5,14.5,93024000,-9.488139825
GE,2/28/18,14.6,14.62,14.09,14.11,14.11,88614100,-11.92259675
KO,2/1/18,47.41,47.73,47.110001,47.450001,47.450001,10279400,0
KO,2/2/18,47.349998,47.41,46.630001,46.73,46.73,12912300,-1.517388798
KO,2/5/18,46.650002,46.919998,44.41,44.889999,44.889999,23261500,-5.395156894
KO,2/6/18,43.869999,44.740002,43.439999,44.669998,44.669998,25184300,-5.858804934
KO,2/7/18,44.580002,45.5,44.279999,44.560001,44.560001,18041600,-6.090621579
KO,2/8/18,44.619999,44.619999,43.07,43.099998,43.099998,23295300,-9.167550913
KO,2/9/18,43.360001,43.459999,42.189999,43.130001,43.130001,22853100,-9.104320145
KO,2/12/18,43.560001,44.23,43.369999,43.970001,43.970001,14689000,-7.334035673
KO,2/13/18,43.919998,44.41,43.689999,44.189999,44.189999,13163200,-6.870393954
KO,2/14/18,44.02,44.189999,43.630001,44.099998,44.099998,13457900,-7.060069398
KO,2/15/18,44.25,44.830002,44.119999,44.779999,44.779999,13467300,-5.62697986
KO,2/16/18,45.57,45.639999,44.720001,44.98,44.98,17202300,-5.20548145
KO,2/20/18,44.75,44.830002,43.939999,43.990002,43.990002,14137300,-7.291883935
KO,2/21/18,44.110001,44.259998,43.330002,43.34,43.34,12792900,-8.661751135
KO,2/22/18,43.43,43.82,43.220001,43.52,43.52,12377800,-8.282404462
KO,2/23/18,43.580002,44.060001,43.419998,44.040001,44.040001,8277200,-7.186511967
KO,2/26/18,44.23,44.389999,43.810001,44.029999,44.029999,12713300,-7.207590997
KO,2/27/18,44.150002,44.310001,43.619999,43.619999,43.619999,12774400,-8.071658418
KO,2/28/18,43.830002,43.91,43.220001,43.220001,43.220001,11929400,-8.914646809
MRK,2/1/18,59.169998,60.34,59.07,59.860001,59.860001,13368000,0
MRK,2/2/18,59.41,59.970001,58.279999,58.560001,58.560001,12264100,-2.17173401
MRK,2/5/18,58.27,58.950001,55.82,56.400002,56.400002,19605700,-5.780151925
MRK,2/6/18,55.139999,56.77,54.330002,55.459999,55.459999,31006200,-7.350487682
MRK,2/7/18,55.169998,56.709999,55.09,55.880001,55.880001,13692500,-6.648847199
MRK,2/8/18,56.040001,56.459999,54.709999,54.73,54.73,20870000,-8.569998186
MRK,2/9/18,55.150002,55.41,53.360001,54.869999,54.869999,18580500,-8.33612081
MRK,2/12/18,55.349998,55.889999,54.959999,55.43,55.43,12652200,-7.40060295
MRK,2/13/18,55.23,55.369999,54.77,54.900002,54.900002,17039400,-8.285998859
MRK,2/14/18,54.310001,55.099998,54.220001,54.900002,54.900002,11446700,-8.285998859
MRK,2/15/18,55.43,55.990002,54.830002,55.990002,55.990002,10099900,-6.46508342
MRK,2/16/18,55.970001,56.990002,55.919998,56.290001,56.290001,11731300,-5.963915704
MRK,2/20/18,56.119999,56.139999,54.950001,54.98,54.98,13467000,-8.152357031
MRK,2/21/18,55.029999,55.439999,54.549999,54.549999,54.549999,10729900,-8.870701489
MRK,2/22/18,54.599998,55.07,54.419998,54.57,54.57,10815800,-8.837288526
MRK,2/23/18,54.82,55,54.57,54.869999,54.869999,9064100,-8.33612081
MRK,2/26/18,55,56.189999,55,56.060001,56.060001,12142200,-6.348145567
MRK,2/27/18,55.91,55.959999,54.700001,54.720001,54.720001,9288600,-8.586702162
MRK,2/28/18,55.060001,55.169998,54.209999,54.220001,54.220001,11266800,-9.421984473
PG,2/1/18,86.150002,86.5,85.559998,85.849998,85.849998,8606300,0
PG,2/2/18,85.559998,85.610001,84.209999,84.25,84.25,12846300,-1.863713497
PG,2/5/18,83.989998,84.370003,80.099998,81.059998,81.059998,17462200,-5.579499256
PG,2/6/18,80.529999,82.449997,80.120003,82.379997,82.379997,19955500,-4.041934864
PG,2/7/18,82.300003,83.389999,81.82,81.839996,81.839996,11851800,-4.67094012
PG,2/8/18,82.029999,82.220001,80.150002,80.220001,80.220001,14596100,-6.557946571
PG,2/9/18,80.980003,81.029999,78.589996,79.919998,79.919998,18838800,-6.907396783
PG,2/12/18,80.610001,81.669998,80.580002,81.330002,81.330002,10769000,-5.264992551
PG,2/13/18,81.150002,81.830002,80.910004,81.5,81.5,9278700,-5.066975074
PG,2/14/18,81.059998,81.260002,80.269997,80.68,80.68,9412000,-6.022129436
PG,2/15/18,80.970001,82.410004,80.5,82.410004,82.410004,8910700,-4.006982039
PG,2/16/18,82.209999,83.25,82.129997,82.599998,82.599998,10371700,-3.785672773
PG,2/20/18,82.190002,82.220001,81.07,81.339996,81.339996,7087700,-5.253351316
PG,2/21/18,81.309998,81.809998,80.190002,80.239998,80.239998,9134500,-6.534653618
PG,2/22/18,80.470001,81.279999,80.169998,80.839996,80.839996,10277700,-5.835762512
PG,2/23/18,81.010002,81.120003,80.480003,81.050003,81.050003,10321800,-5.591141656
PG,2/26/18,81.449997,81.690002,81.050003,81.629997,81.629997,9422200,-4.915551658
PG,2/27/18,81.889999,82,80.510002,80.540001,80.540001,8919600,-6.185203406
PG,2/28/18,80.68,80.790001,78.5,78.519997,78.519997,16862000,-8.538149296
TRV,2/1/18,149.679993,150.479996,148.800003,150,150,1993900,0
TRV,2/2/18,149.690002,150.550003,147.809998,147.949997,147.949997,2297900,-1.366668667
TRV,2/5/18,146.630005,147.880005,139.570007,141.520004,141.520004,3358900,-5.653330667
TRV,2/6/18,137.020004,141.210007,136.330002,140.850006,140.850006,3932100,-6.099996
TRV,2/7/18,140.080002,143.940002,139.960007,142.139999,142.139999,3034200,-5.240000667
TRV,2/8/18,141.520004,141.979996,134.910004,135.009995,135.009995,3160300,-9.993336667
TRV,2/9/18,135.910004,138.149994,132.759995,137.080002,137.080002,3655400,-8.613332
TRV,2/12/18,137.270004,139.169998,136.080002,138.139999,138.139999,2404600,-7.906667333
TRV,2/13/18,137.639999,138.820007,136.720001,138.580002,138.580002,1282300,-7.613332
TRV,2/14/18,137.630005,140.880005,137.630005,140.600006,140.600006,1907100,-6.266662667
TRV,2/15/18,141.949997,142.240005,139.910004,140.880005,140.880005,1406200,-6.079996667
TRV,2/16/18,140.929993,141.880005,140.440002,141.160004,141.160004,1923900,-5.893330667
TRV,2/20/18,140.479996,140.800003,138.389999,139.070007,139.070007,1533100,-7.286662
TRV,2/21/18,139.279999,140.919998,138.520004,138.539993,138.539993,1334500,-7.640004667
TRV,2/22/18,138.679993,139.990005,137.350006,137.639999,137.639999,1744700,-8.240000667
TRV,2/23/18,138.300003,139.850006,137.570007,139.740005,139.740005,2006300,-6.839996667
TRV,2/26/18,140.210007,143.399994,140.210007,142.580002,142.580002,1809600,-4.946665333
TRV,2/27/18,143.130005,143.410004,141.080002,141.539993,141.539993,1869500,-5.640004667
TRV,2/28/18,141.970001,142.770004,138.889999,139,139,1462500,-7.333333333
UNH,2/1/18,235.259995,237.820007,233.830002,235.220001,235.220001,4268300,0
UNH,2/2/18,233,236.300003,231.190002,231.880005,231.880005,3959900,-1.419945577
UNH,2/5/18,230.789993,233.110001,208.479996,220.020004,220.020004,6290000,-6.462034238
UNH,2/6/18,212.199997,226.509995,210.210007,225.179993,225.179993,7064800,-4.268347911
UNH,2/7/18,222.330002,229.289993,221.509995,225.820007,225.820007,5589200,-3.996256254
UNH,2/8/18,225.330002,226.630005,216.259995,216.460007,216.460007,4902400,-7.975509702
UNH,2/9/18,218,223.279999,212.009995,220.960007,220.960007,6225300,-6.062407082
UNH,2/12/18,222.440002,228,222.149994,225.690002,225.690002,4912000,-4.051525788
UNH,2/13/18,223.149994,227.119995,222.389999,226.639999,226.639999,3536800,-3.647649844
UNH,2/14/18,224.949997,229.339996,223.919998,228.779999,228.779999,2878400,-2.737863265
UNH,2/15/18,229.270004,230,221.740005,226.020004,226.020004,4662700,-3.911230746
UNH,2/16/18,225.990005,230.550003,225.699997,229.369995,229.369995,3621700,-2.487035956
UNH,2/20/18,227.910004,228.75,225.610001,226.660004,226.660004,3172300,-3.63914504
UNH,2/21/18,226.149994,229.350006,225.110001,225.130005,225.130005,3371900,-4.289599506
UNH,2/22/18,226.300003,229.839996,225.080002,227.089996,227.089996,2767900,-3.456340858
UNH,2/23/18,227.899994,230.320007,225.910004,230.160004,230.160004,2393900,-2.151176336
UNH,2/26/18,231.639999,234.509995,229.699997,234.059998,234.059998,3307000,-0.493156617
UNH,2/27/18,234.399994,235.889999,232.440002,232.520004,232.520004,2899500,-1.147860296
UNH,2/28/18,234.419998,234.75,226.089996,226.160004,226.160004,4368600,-3.851711998
VZ,2/1/18,54.490002,54.75,54.009998,54.299999,54.299999,18646100,0
VZ,2/2/18,54.27,54.27,52.900002,52.98,52.98,15574000,-2.43093743
VZ,2/5/18,52.52,53.189999,50.5,50.5,50.5,22239600,-6.998156667
VZ,2/6/18,49.439999,51,49.07,50.830002,50.830002,34543900,-6.390418166
VZ,2/7/18,50.630001,51.93,50.5,51.009998,51.009998,16066600,-6.058933813
VZ,2/8/18,50.889999,51.080002,49,49.040001,49.040001,23308900,-9.686920989
VZ,2/9/18,49.599998,50.299999,48.369999,49.880001,49.880001,27707900,-8.139959634
VZ,2/12/18,50.220001,50.66,49.580002,50.110001,50.110001,16903000,-7.716386882
VZ,2/13/18,49.91,50.259998,49.169998,50.080002,50.080002,11871700,-7.771633661
VZ,2/14/18,49.759998,50.099998,49.32,49.509998,49.509998,17559200,-8.821364803
VZ,2/15/18,49.549999,49.779999,48.950001,49.740002,49.740002,18902700,-8.397784685
VZ,2/16/18,49.689999,50.459999,49.689999,50.150002,50.150002,12264000,-7.642720214
VZ,2/20/18,49.84,49.889999,48.759998,48.919998,48.919998,21330400,-9.907920993
VZ,2/21/18,48.799999,48.860001,47.939999,47.959999,47.959999,20889900,-11.67587498
VZ,2/22/18,48.25,48.700001,47.779999,47.869999,47.869999,21198300,-11.84162084
VZ,2/23/18,48.09,48.299999,47.540001,48.290001,48.290001,26371400,-11.06813648
VZ,2/26/18,48.720001,49.150002,48.450001,49.09,49.09,20853900,-9.594841797
VZ,2/27/18,49.02,49.169998,48.040001,48.040001,48.040001,23234700,-11.52854165
VZ,2/28/18,48.759998,48.959999,47.720001,47.740002,47.740002,22159100,-12.08102601
